UniqueID,Wide_Centre-Back_(LCB),No_Nonsense_Centre_Back,Ball_Playing_Defender,Wide_Centre_Back_(RCB),Libero
29550,18.39010733,19.77997504,23.12695586,16.0164947,22.68646707
14163,10.64476116,33.18660093,23.14239409,20.9834445,12.04279931
8952,18.78149969,16.88500898,23.14510085,16.56557145,24.62281903
9368,18.78149969,16.88500898,23.14510085,16.56557145,24.62281903
5716,18.76461426,18.7335243,23.14669382,22.75366792,16.60149971
6132,18.76461426,18.7335243,23.14669382,22.75366792,16.60149971
6648,15.95763766,24.24307983,23.1584017,17.58917013,19.05171068
38161,16.33915123,24.34142109,23.15991411,17.38310154,18.77641204
12779,16.00362753,21.63140152,23.16021245,17.18459252,22.02016599
17205,13.55538997,22.24214871,23.17179665,16.85677265,24.17389203
17606,13.55538997,22.24214871,23.17179665,16.85677265,24.17389203
15362,14.68739407,23.93177072,23.17570521,16.69086877,21.51426123
17728,15.67755966,20.48341427,23.17902307,16.15105898,24.50894402
24320,13.69073421,23.52236979,23.17925154,14.13146869,25.47617578
10443,15.23513103,18.13071248,23.17958377,18.86587436,24.58869836
14770,15.70107411,21.7777302,23.18511404,15.23534173,24.10073992
2971,18.62952169,16.2747396,23.18579602,16.87249482,25.03744787
28001,16.43589969,23.14200082,23.18873428,15.07685837,22.15650684
28410,16.43589969,23.14200082,23.18873428,15.07685837,22.15650684
27082,16.91473837,18.4783807,23.1890971,15.9127562,25.50502762
28218,20.57075151,28.75115271,23.19650968,21.55202597,5.929560128
11089,16.04174396,21.65285197,23.20180806,16.34103885,22.76255716
11529,16.04174396,21.65285197,23.20180806,16.34103885,22.76255716
24509,15.82143073,25.0926479,23.20310938,16.3856934,19.49711859
21787,15.76313078,30.22088047,23.20366132,21.03883235,9.773495078
15898,14.60303692,20.72439585,23.20378198,15.55079005,25.9179952
25204,18.67766885,20.44517807,23.20838504,16.55607051,21.11269753
38837,18.38424019,24.21070978,23.20878979,19.37371071,14.82254953
40771,14.94031537,21.76039568,23.20881509,16.59925207,23.49122179
1069,18.33658984,22.10430728,23.22757925,17.59299754,18.73852609
9040,20.36213204,18.79933503,23.2284335,19.09406562,18.51603381
7829,14.48220804,23.9712614,23.23097677,17.15640061,21.15915319
14986,15.83193096,18.93401972,23.23273875,22.00052764,20.00078292
7126,18.76111752,18.72754132,23.2366439,17.25213425,22.022563
16213,17.56510822,25.75959025,23.25151379,17.65507239,15.76871535
16628,17.56510822,25.75959025,23.25151379,17.65507239,15.76871535
20648,18.9393477,18.18394574,23.25409601,17.41056826,22.21204229
12269,16.90227785,20.62522211,23.25922203,15.26556394,23.94771408
18029,14.39310127,22.01404346,23.26234116,15.58937266,24.74114145
39983,18.11417172,15.71837289,23.27141166,14.47573293,28.4203108
38345,17.82402838,15.98168165,23.28327553,23.10613877,19.80487567
14810,16.74754105,21.57003047,23.29454705,17.39494257,20.99293886
2359,16.51129933,18.54095005,23.29704104,18.88236873,22.76834086
14035,15.14955761,21.78809101,23.29746663,17.15266737,22.61221737
13695,15.65170686,21.14336836,23.29930841,16.78207884,23.12353753
14119,15.65170686,21.14336836,23.29930841,16.78207884,23.12353753
39810,15.93724687,19.06038937,23.31798441,17.51394294,24.17043642
32219,16.04902437,17.38611053,23.31874053,19.10056999,24.14555457
24626,20.68787175,28.3454951,23.32857976,21.67473313,5.963320271
38381,18.10249636,19.0175994,23.33088696,17.79249254,21.75652474
36822,22.35433989,17.59289551,23.33378408,19.15190674,17.56707377
9876,16.89016895,21.82012106,23.33721953,18.06624506,19.8862454
24174,16.90343085,22.0580866,23.3378425,17.08302878,20.61761128
35578,17.67741866,23.89607643,18.14039658,16.89310344,23.39300488
35268,13.03189445,33.4455084,18.08973933,20.22057669,15.21228113
28072,14.85518701,21.33437782,23.34540866,15.84470492,24.62032159
28447,14.85518701,21.33437782,23.34540866,15.84470492,24.62032159
35174,19.11824666,26.55710082,18.08946627,18.25126902,17.98391723
33913,15.99471561,18.99610647,23.34656956,20.81761242,20.84499595
22430,18.37347932,20.14659103,23.34785066,17.80468472,20.32739426
12147,17.11990113,18.10352407,23.34917924,18.71111414,22.71628142
24270,17.49349421,20.88154266,23.35019842,16.83578232,21.43898239
33571,15.71511573,17.73245696,23.35053982,15.4011728,27.80071469
7352,16.2149564,18.70124877,23.36337748,18.64348889,23.07692846
10136,18.87056073,18.9852031,23.36681306,17.70991599,21.06750711
3142,15.84590677,21.76406112,23.36761811,17.28396962,21.73844439
32190,17.79080431,18.40097309,23.36883267,18.51547081,21.92391913
27991,15.71668416,20.88549644,23.37120728,16.15778849,23.86882363
28396,15.71668416,20.88549644,23.37120728,16.15778849,23.86882363
11337,16.42775969,24.33003875,21.94427305,16.42559926,20.87232925
13173,20.75853275,22.19060379,23.37355146,19.72176722,13.95554477
13054,18.46383781,19.10493873,23.37401541,19.49379001,19.56341804
19045,20.91658644,18.82006431,23.37488874,17.30515593,19.58330459
9645,21.1584619,17.00231481,23.38236885,14.23398155,24.22287289
3637,14.99056355,21.41708214,23.38324162,18.2973414,21.91177128
8084,18.58103551,17.85695675,23.38388127,18.10732519,22.07080128
35959,17.63012484,22.29444318,23.38511746,17.730403,18.95991152
5659,15.56643513,21.03836995,23.38565666,16.56142889,23.44810936
6069,15.56643513,21.03836995,23.38565666,16.56142889,23.44810936
21613,16.52694809,21.58544351,23.38607511,17.10024613,21.40128715
13053,18.0057681,19.35094403,23.3898758,18.38506769,20.86834438
30459,14.81631818,23.24050838,23.39040964,17.41403853,21.13872527
3607,17.38495349,19.43727489,23.3904518,19.1665158,20.62080401
37846,17.02000166,23.02021459,23.39225797,16.73865681,19.82886897
22832,16.55412526,21.51955529,23.39280546,19.36951309,19.1640009
17896,16.76298697,19.15083936,23.39369171,19.97114394,20.72133803
7119,14.32930664,21.25717394,23.39501275,19.93875293,21.07975374
21226,16.71121013,21.34518595,23.39742187,17.29740413,21.24877793
24262,14.76451681,21.75811475,23.40777803,15.52533256,24.54425786
13150,15.42214958,20.52662885,23.41066906,15.2305777,25.40997481
38336,15.81638663,21.489832,23.41845091,16.62862182,22.64670863
36793,14.61227465,20.17675266,23.41929154,20.16541182,21.62626934
10633,14.30457952,22.20863562,23.42211567,15.31325882,24.75141038
27746,17.72275398,17.86563749,23.42740054,20.16196693,20.82224107
8033,17.45120343,22.65395118,23.42861533,16.81203234,19.65419772
27170,15.81088007,21.47810978,23.43735499,15.79466541,23.47898975
12542,18.52954416,19.8378596,23.43793676,21.45741009,16.7372494
1753,14.53476993,19.84978207,23.43877424,20.14698195,22.0296918
6885,18.57190214,20.87567706,23.43910942,18.77597692,18.33733446
28016,17.18621195,20.07520258,23.4419668,21.5927489,17.70386977
28421,17.18621195,20.07520258,23.4419668,21.5927489,17.70386977
27417,16.73282329,20.60918717,23.44560144,15.23605945,23.97632865
33662,14.77460083,24.14746684,23.44904661,16.72251878,20.90636694
38809,19.10754263,16.85453512,23.45338354,18.66733947,21.91719924
15621,14.9594216,21.3802587,23.4546087,16.48191814,23.72379285
29848,18.39521481,20.61283491,23.45649144,18.02554335,19.50991548
30206,18.39521481,20.61283491,23.45649144,18.02554335,19.50991548
7167,14.94207573,22.83444152,23.4568031,15.59711257,23.16956707
33864,17.96050742,16.90548977,23.47212879,13.56924347,28.09263056
20717,15.56869729,21.73554475,23.47229715,15.66142125,23.56203955
23989,15.8287149,21.94172737,23.47236165,16.80802294,21.94917314
38813,15.39593557,18.87765167,23.47279163,19.96779282,22.28582831
15212,16.99031821,20.98448516,23.48092525,15.94985528,22.5944161
14780,13.74878476,25.45813159,23.48350141,17.54814907,19.76143317
26408,15.08448957,21.17131145,23.48562866,15.5336768,24.72489352
26824,15.08448957,21.17131145,23.48562866,15.5336768,24.72489352
26425,20.82904312,27.85653396,23.48777099,21.82263872,6.004013202
18321,16.53893561,23.54250329,23.49265537,18.18740547,18.23850027
23274,17.71163253,25.22452412,23.50080521,18.80652875,14.75650939
23606,18.46323585,22.08370537,23.50269242,18.23944468,17.71092168
12017,18.02068598,19.63614746,23.50273289,18.00849865,20.83193501
12463,18.02068598,19.63614746,23.50273289,18.00849865,20.83193501
9506,17.8097102,16.41903749,23.50888847,16.33730798,25.92505586
15710,16.68968611,20.70141391,23.5130245,16.89199959,22.20387589
37300,16.79074473,20.94372462,23.51575311,17.50547246,21.24430508
26177,20.85391332,27.77039358,23.51581574,21.84869528,6.011182084
12393,20.85391332,27.77039358,23.51581574,21.84869528,6.011182084
14248,20.85391332,27.77039358,23.51581574,21.84869528,6.011182084
36984,18.30265419,17.09838782,23.51836457,18.97053337,22.11006005
13497,15.86669711,19.4102005,23.51866039,15.94718106,25.25726093
23052,15.80086818,21.87887856,23.52461462,16.72865302,22.06698562
22311,14.58782716,21.86455813,23.53033206,15.53971548,24.47756716
1234,19.52270623,16.83577516,23.53278126,18.1273886,21.98134875
14571,14.42945521,21.64597438,23.53410272,15.8797509,24.51071679
18097,18.41698134,20.21479991,23.53458476,18.08250251,19.75113148
30820,16.55098362,21.84558801,23.53596065,17.82631477,20.24115296
14694,14.48340186,22.51435013,23.53654983,17.13757764,22.32812055
2624,17.33703325,21.12669367,23.53670824,17.92493806,20.07462678
21048,18.17543341,17.80970384,23.53765926,17.0079979,23.46920559
11545,16.79495256,18.93093515,23.53816918,16.30811362,24.4278295
12021,16.79495256,18.93093515,23.53816918,16.30811362,24.4278295
29736,20.87577318,27.69467976,23.54046591,21.87159792,6.017483234
15426,17.37492015,18.47355002,23.54227362,20.69707516,19.91218105
27823,15.71740136,20.56961459,23.54531256,15.72523771,24.44243378
38756,18.8148376,19.99774182,23.5496913,18.08523588,19.55249341
12499,17.41589315,20.33386113,23.5517401,16.44949469,22.24901092
21970,24.7122184,17.00249152,23.55390022,20.12452743,14.60686243
11201,14.62450272,21.6504196,23.98702239,17.54275166,22.19530363
31328,16.49475597,21.22745843,23.55601252,16.59083198,22.1309411
31787,16.49475597,21.22745843,23.55601252,16.59083198,22.1309411
26457,15.63576157,22.63679165,23.55870443,17.71175806,20.4569843
26899,15.63576157,22.63679165,23.55870443,17.71175806,20.4569843
14469,17.30208989,21.08687146,23.56351938,18.55764971,19.48986956
28403,16.26927729,21.97764055,23.5720648,16.83452718,21.34649018
24344,16.78422437,24.30564812,23.57385022,17.41833973,17.91793757
17535,16.45815494,20.38946229,23.57838595,15.7189209,23.85507592
13097,16.99270225,20.46225656,23.58384371,17.58828366,21.37291382
11918,15.40490882,21.26318514,23.58564386,16.2349421,23.51132007
8903,16.901982,21.11485007,23.58704011,17.19892212,21.1972057
30467,16.68639807,22.67575858,23.58986463,15.99842837,21.04955035
10249,15.80021062,21.63221755,23.59267132,16.81600381,22.15889669
3988,19.09925116,16.56850384,23.59517356,16.34426764,24.3928038
1309,15.07696839,22.01932556,23.59521681,16.14902485,23.15946439
41278,15.58529916,20.39644337,23.60159482,21.77562313,18.64103952
11287,18.5334664,19.33107361,23.60505671,15.6432498,22.88715348
10010,17.06011511,22.61711116,23.60658755,17.47293849,19.24324768
13394,15.64887231,21.09849759,23.60900907,15.97612947,23.66749156
37315,17.03870081,20.27859271,23.61388431,17.72295155,21.34587062
13298,15.87267571,23.47385811,23.61485783,16.18772669,20.85088165
19634,20.05265204,13.89151089,23.6170461,16.78670244,25.65208853
29227,15.94439499,19.12886971,23.62378795,22.01445918,19.28848818
9755,17.04511221,21.74186897,23.62567396,16.98497598,20.60236888
14856,15.96539883,21.83658579,23.62903905,17.55047808,21.01849825
14016,19.2163433,19.00556913,23.62973518,19.17995099,18.9684014
30258,16.84578944,19.71965421,23.63056125,18.15439901,21.64959609
11893,14.81842264,23.48274174,23.63810376,16.28394869,21.77678318
28086,15.66832851,19.09238749,23.64005054,15.42814458,26.17108888
28496,15.66832851,19.09238749,23.64005054,15.42814458,26.17108888
40420,16.12757459,20.94116841,23.64054284,15.98993566,23.3007785
27012,16.91288085,23.46226198,23.64128375,19.04583397,16.93773945
7501,18.55313583,15.68957498,23.65592166,12.77797612,29.3233914
14117,14.50497063,22.33228718,23.65703816,15.77508619,23.73061785
38260,20.11798004,17.11183141,23.66033467,17.1716036,21.93825028
20169,19.1243635,15.95145697,23.66821601,14.40394521,26.85201832
20620,19.1243635,15.95145697,23.66821601,14.40394521,26.85201832
40532,15.42172493,22.14315995,23.67177721,16.66496921,22.0983687
7079,16.83410931,22.74972661,23.67553629,17.52061778,19.22001
1510,16.95858029,23.96058666,23.67957931,17.50402103,17.8972327
12551,17.4594289,19.14085352,23.68437074,17.18834778,22.52699907
24585,14.47936588,22.20717706,23.68578499,16.36944387,23.25822819
10722,14.52968972,17.41328693,25.50722405,18.53275017,24.01704913
40107,13.43596847,23.34110544,23.69425793,15.80471003,23.72395813
19747,15.20151919,28.74988812,23.70422551,19.62728734,12.71707984
8684,16.63965323,17.02198771,23.70435302,12.98835889,29.64564715
19781,15.49282573,21.19258053,23.70744173,17.5359849,22.07116711
5102,18.36167011,16.50811115,23.70841807,15.25997495,26.16182572
27150,14.05586767,22.99388449,23.70878465,15.28148692,23.95997626
35847,15.17991095,23.54258188,23.70902224,18.3094082,19.25907674
35833,15.27153997,20.71143019,23.71202624,17.14114358,23.16386002
3759,17.51348019,17.04724839,23.71212057,15.9814508,25.74570006
5882,15.40363578,22.01162308,23.71451039,17.15715166,21.71307908
12494,14.88326558,21.89411591,23.71572604,15.46406025,24.04283223
37854,21.686393,17.07134331,23.71871173,18.9177361,18.60581586
30762,15.17083007,20.73874585,23.72020801,14.55426869,25.81594737
6389,17.21681276,24.19733026,23.72081791,15.53561736,19.32942172
9337,15.44616516,21.65021014,23.72400948,16.46057478,22.71904043
12457,17.8341764,19.90061488,23.72460687,16.19820433,22.34239752
2884,17.15668234,26.83506754,23.72751131,18.43247748,13.84826134
39978,17.49877926,22.39829048,23.73241621,15.95634296,20.4141711
37037,12.80739972,24.08696843,23.73251357,15.42368436,23.94943391
33127,15.79762109,22.96864043,23.73991545,17.62824964,19.86557339
33545,18.47124168,14.43997861,23.74042897,13.13879941,30.20955133
15253,19.00122852,19.50977694,23.75016034,17.31210263,20.42673157
876,15.03279795,21.88236099,23.75365542,16.14678238,23.18440327
15845,15.32520439,19.96377476,23.76059462,19.24854325,21.70188297
20790,20.61048657,15.17645764,23.76610341,16.86316453,23.58378785
4309,15.21544057,21.51877399,23.76648707,16.78002856,22.71926981
17452,18.61783011,20.37904521,23.77245026,16.87536946,20.35530496
13442,17.68565786,14.88656709,23.77291798,19.69900064,23.95585643
29414,16.83702122,19.0903975,23.77637172,16.82107668,23.47513288
27655,18.60387277,19.86958089,23.78083651,17.19128917,20.55442067
5301,16.91007867,20.13610663,23.7816633,17.29314173,21.87900967
37834,17.02030718,18.80643225,23.78233935,20.24745685,20.14346437
27468,15.28744134,18.70533618,23.7832855,16.21578422,26.00815277
319,19.45891638,20.84546935,18.05423094,20.18815625,21.45322707
8768,17.41832388,13.02265762,23.7985501,14.33133576,31.42913264
38264,16.31728665,23.70866791,23.80335397,16.6319855,19.53870597
20645,20.32324042,20.1854141,23.80472389,16.79043178,18.89618981
14390,16.74596321,21.68614102,23.80787325,17.41846109,20.34156143
12256,19.37360688,14.59021235,23.80996623,12.09377626,30.13243827
39303,21.32964714,15.93838764,23.81171154,20.78972728,18.1305264
13468,15.36180369,19.53239439,23.81471209,16.26030177,25.03078806
1492,14.54003622,23.33749329,23.82900444,16.40563211,21.88783395
34485,15.33194953,18.65484327,23.83145583,15.12070028,27.0610511
22386,14.36512034,21.40000989,23.83165179,15.84862161,24.55459638
28847,18.81942242,14.79727831,23.83465215,13.79919965,28.74944747
41253,17.0931014,20.51727656,23.83888044,16.09652322,22.45421838
34494,16.13952175,18.25990472,23.84079507,17.25282399,24.50695446
32662,17.46675094,18.16587445,23.84365813,18.36443398,22.15928248
23203,20.04124147,22.51454296,23.85386945,16.71014208,16.88020403
14977,15.92575071,18.34250343,23.85542385,15.20534695,26.67097506
41496,17.97202861,19.00353111,23.8586127,17.42309932,21.74272826
31441,15.87290661,18.47283279,23.86108985,15.02104946,26.77212129
31907,15.87290661,18.47283279,23.86108985,15.02104946,26.77212129
32106,16.36679427,21.84422236,23.8618229,17.77193435,20.15522613
32590,16.36679427,21.84422236,23.8618229,17.77193435,20.15522613
4487,14.53734243,19.99062409,23.86454213,15.14571832,26.46177303
6719,17.16187272,19.10050618,23.86837077,22.98080312,16.88844722
9207,18.14443652,18.27902552,23.87224789,16.22556851,23.47872156
9610,18.14443652,18.27902552,23.87224789,16.22556851,23.47872156
16110,15.66702076,18.87605643,23.87629786,18.64824758,22.93237737
11670,16.4853364,22.12261238,23.87732962,17.11643943,20.39828217
29855,21.17622486,26.65403544,23.87926881,22.18638186,6.104089028
21266,15.16922423,18.73437091,23.88442702,18.58855519,23.62342265
11330,17.45542842,24.17370828,23.89167748,17.48294928,16.99623654
8693,16.73313874,17.36544491,23.89417678,20.42432902,21.58291055
38722,16.57444823,21.27192483,23.89631026,18.65010232,19.60721436
2411,15.29315651,20.4586981,23.8975196,16.65291573,23.69771005
38513,14.78517783,21.40811133,23.89759888,14.72269092,25.18642105
32114,15.65551401,23.11316749,23.89928695,17.5560642,19.77596735
16312,17.92349314,19.74658696,23.90035738,16.76551354,21.66404898
819,20.45693572,19.6193895,17.98686734,17.21426233,24.72254511
40339,14.71964674,20.47228395,23.91234889,15.65577519,25.23994523
40665,17.37679461,21.1937219,23.91339505,18.3325127,19.18357574
5289,15.51788081,21.476878,23.91490349,17.23860511,21.85173259
36452,14.61052494,24.71242394,23.91672247,15.98640709,20.77392157
3363,15.26433562,20.70719119,23.91706144,16.89849989,23.21291186
29769,16.25579301,18.71622233,23.91940728,22.28497314,18.82360424
30150,16.25579301,18.71622233,23.91940728,22.28497314,18.82360424
27085,17.57643771,16.89703906,23.92956947,16.59081603,25.00613773
29428,16.33897104,21.0757167,23.93338844,17.9291957,20.72272812
39117,17.23186621,20.14997504,23.9373701,15.50169543,23.17909322
6186,17.62848448,21.7071262,23.93834982,17.44097745,19.28506204
6324,16.46314187,22.64718475,23.94481227,17.0880373,19.85682381
41420,16.28856606,20.49123639,23.948795,15.66083462,23.61056793
7717,18.60541208,18.11054995,23.9536312,16.59753778,22.73286898
18869,21.24247451,26.42457318,23.95397491,22.25579178,6.123185622
28101,21.2439012,26.4196317,23.95558371,22.25728653,6.123596868
32242,14.19142314,22.31208759,23.95714138,16.00824934,23.53109855
32723,14.19142314,22.31208759,23.95714138,16.00824934,23.53109855
13564,18.42314436,21.44256449,23.95823409,18.24071439,17.93534266
28011,19.66257098,17.06719815,23.95890911,17.47220729,21.83911447
28416,19.66257098,17.06719815,23.95890911,17.47220729,21.83911447
36808,16.93290653,22.73836634,23.9670771,17.07640622,19.2852438
22434,16.44625971,21.89102671,23.96971794,16.32367144,21.36932419
8454,16.21365849,22.48454508,23.96986269,19.85369006,17.47824368
27543,17.92558277,15.9542915,23.97463971,15.79953776,26.34594826
26133,19.72643352,19.6737309,23.9764556,16.72896347,19.89441651
26580,19.72643352,19.6737309,23.9764556,16.72896347,19.89441651
15652,18.16585419,19.55794257,23.97857208,17.80167028,20.49596087
30438,16.84101378,16.49184105,23.98201195,19.81491399,22.87021923
35277,14.05526267,31.97357892,17.93024586,18.55975617,17.48115638
35168,18.65034739,23.41867967,17.88478306,19.42675034,20.61943955
10746,14.47214053,21.50750714,26.30159725,16.40455197,21.31420311
14102,18.80444625,20.55034385,23.98740179,17.26159289,19.39621523
2336,14.55070175,20.94527966,24.01048299,20.14072761,20.352808
9213,14.97292633,20.25721704,24.01146059,17.32214913,23.43624691
2700,17.92476927,23.12435136,24.03542158,18.73567236,16.17978542
17587,12.0934605,23.14728748,24.03807566,21.66017448,19.06100187
14689,15.86080721,23.97203822,24.03957516,17.36398455,18.76359485
15019,15.86080721,23.97203822,24.03957516,17.36398455,18.76359485
36292,18.20824801,20.57054049,24.03997792,18.70790856,18.47332502
8826,20.3747243,18.69341967,24.04739364,16.36248553,20.52197685
30113,16.58045132,14.90927514,24.04815286,15.76653462,28.69558606
34980,17.26819238,25.42140149,17.79905397,21.53489307,17.9764591
8339,15.0622375,20.55709624,24.0544928,15.87632133,24.44985213
8761,15.0622375,20.55709624,24.0544928,15.87632133,24.44985213
41103,20.91562925,15.57011765,24.05653748,16.97034046,22.48737515
23639,13.79738306,20.16017423,24.05695443,16.20218126,25.78330702
292,19.3225312,28.3095647,17.74782712,20.07803608,14.54204091
28958,14.84117047,22.81460617,24.06679252,15.96744823,22.30998261
39568,18.04297324,16.8654538,24.06767285,19.56137567,21.46252445
38181,14.39594216,21.32821841,24.06871904,15.53587211,24.67124829
9043,20.71772426,21.14353721,24.0696014,17.69875142,16.37038571
16067,15.57870874,21.72918747,24.0771578,15.77738422,22.83756178
16515,15.57870874,21.72918747,24.0771578,15.77738422,22.83756178
8280,14.89618531,22.92797343,24.07825855,19.56913441,18.52844829
10520,16.64913496,16.8297941,24.07936512,16.4128108,26.02889502
26130,21.3540515,26.03811515,24.07979417,22.37269126,6.155347912
8353,20.87602574,14.94185294,24.0862582,20.29993865,19.79592447
20192,18.10863607,21.31318813,24.08914441,17.29554169,19.1934897
3267,19.024188,20.01154317,24.09290563,17.41297009,19.45839312
4151,20.06644592,18.81240181,24.09298664,16.72570826,20.30245737
5430,15.54228505,18.92372971,24.09368615,20.50908872,20.93121037
14613,15.18255255,19.58294833,24.09962927,15.37520222,25.75966763
32411,18.06322097,17.80409143,24.09995635,16.43786543,23.59486582
32882,18.06322097,17.80409143,24.09995635,16.43786543,23.59486582
9651,17.75550662,26.50149356,24.10281629,21.20967848,10.43050505
5664,15.94418718,24.67450939,24.11280903,17.46508039,17.80341402
6072,15.94418718,24.67450939,24.11280903,17.46508039,17.80341402
19151,22.1664564,20.72519137,24.11982596,18.66065166,14.32787461
24014,17.06448143,23.51117727,24.12078719,18.59761143,16.70594268
12559,21.11215872,16.07451319,24.12484112,16.48961982,22.19886714
9583,18.2934591,15.51740586,24.12659836,16.39743912,25.66509756
30104,18.42233239,13.45682061,24.1276301,19.67538055,24.31783636
3556,19.11557137,15.73726526,24.12776831,16.00145079,25.01794427
6758,13.68364361,22.52748367,24.12892927,16.73015937,22.92978408
24917,21.39822768,25.88510655,24.12960923,22.41897476,6.168081785
38363,19.39131932,20.86074157,24.12982126,18.47496638,17.14315147
27642,17.92471551,17.84454235,24.13184551,18.49720782,21.6016888
19374,15.86688199,22.41996706,24.13584849,16.93149906,20.6458034
20406,18.50049287,16.35666217,24.13908759,16.39863443,24.60512294
20038,14.27726031,19.64094336,24.13912097,20.83097167,21.11170369
8040,21.415621,17.68868195,24.13993175,18.56774204,18.18802325
33634,14.81723643,22.09906892,24.14100317,17.64696863,21.29572285
38205,18.31198847,16.93684283,24.14871094,17.83042303,22.77203473
5126,17.84747526,18.35799795,24.15106582,19.38148855,20.26197242
37402,19.17238075,19.63694215,24.15560911,20.34095743,16.69411057
35084,18.01697945,28.5829571,17.74398269,19.36032564,16.29575512
15895,16.27577551,19.37828376,24.16286334,19.99807498,20.18500242
18345,19.55550413,15.92389709,24.1633427,15.36589524,24.99136085
6630,18.63690561,21.89236064,24.16657031,18.78933093,16.51483252
28729,15.07096789,21.4191298,24.16914901,14.32809387,25.01265943
34040,14.87817568,22.27577136,24.17013823,19.59259777,19.08331697
11568,16.73668822,19.09033274,24.17200244,15.04639316,24.95458344
22711,16.46745559,20.43639121,24.17258308,17.36643343,21.55713669
23206,16.46745559,20.43639121,24.17258308,17.36643343,21.55713669
29266,20.34558328,17.14115657,24.17972504,16.85696724,21.47656787
18240,15.82193735,20.02580518,24.18137461,21.78130934,18.18957353
774,14.55594238,29.60249686,17.69042744,17.43200847,20.71912486
28796,17.84998998,16.59679344,24.18253709,18.95807318,22.41260632
6252,17.51600735,19.85924575,24.1828207,17.35751944,21.08440677
247,20.51921298,24.69711882,17.64333283,20.36709556,16.7732398
4911,16.66861845,21.12735372,24.1953162,16.14765975,21.86105188
16249,21.46398202,25.65735983,24.2037568,22.48786574,6.187035605
20164,15.62929803,20.80474732,24.206595,15.52083543,23.83852422
7286,15.56617391,23.1961488,24.21499317,16.79125937,20.23142474
31139,16.92191704,19.29928903,24.21515684,19.75325965,19.81037744
27986,18.56288572,17.92601817,24.22051497,14.78938613,24.50119501
28398,18.56288572,17.92601817,24.22051497,14.78938613,24.50119501
14587,16.66435022,22.29572441,24.22529674,22.19287787,14.62175077
2948,15.53986629,20.99989652,24.22619118,16.08574667,23.14829934
28747,19.8652192,19.21209793,24.22938584,17.83924852,18.85404851
35820,18.87264624,18.09137408,24.23867108,18.21301412,20.58429448
6265,18.80871951,20.39720999,24.24185344,17.06789501,19.48432205
18677,14.90282802,21.91800271,24.24371555,17.86189856,21.07355517
11597,17.34462208,18.96451892,24.2548339,15.976779,23.45924609
26241,14.40330913,21.14686606,24.25865559,15.80102871,24.39014051
26680,14.40330913,21.14686606,24.25865559,15.80102871,24.39014051
30919,12.1157787,20.82609459,24.25923238,22.1843106,20.61458372
39254,18.42973211,13.53368535,24.26444137,18.75284585,25.01929532
31167,17.58995133,14.15875926,24.26548625,20.64563227,23.34017089
31642,17.58995133,14.15875926,24.26548625,20.64563227,23.34017089
1040,15.69788767,22.54531657,24.26864825,17.5471282,19.94101931
18663,15.98248351,22.41585817,24.26988708,16.38931612,20.94245512
36493,14.54608951,22.0034499,24.27146803,14.94341681,24.23557575
40474,18.05822633,16.71769047,24.27378225,12.62432632,28.32597463
3450,15.18527402,20.90600137,24.27766829,15.6759171,23.95513922
3113,16.04689523,19.85811365,24.28409946,15.13754746,24.6733442
9163,15.39807549,24.59822318,24.28499587,17.68294537,18.03576009
11601,18.71239183,18.70395259,24.28544264,19.47790966,18.82030328
34912,20.33816155,20.97866655,17.62991532,21.06787021,19.98538637
15996,13.72725899,18.89133956,24.28738319,21.63905398,21.45496428
37804,19.08374443,18.92639846,24.29614649,19.76338884,17.93032179
40148,20.75783282,15.56440508,24.30097824,17.65815243,21.71863144
28947,17.90789523,16.66409612,24.30691019,19.74792875,21.37316971
14603,19.44876729,21.24994846,24.31660299,17.34603098,17.63865028
14957,19.44876729,21.24994846,24.31660299,17.34603098,17.63865028
12237,15.89196371,17.72617492,24.3196086,13.95535055,28.10690222
32278,16.27461069,23.07056876,24.32932479,15.72570961,20.59978615
30081,16.59761777,15.60441257,24.33163347,13.97296357,29.49337262
2594,18.64197486,16.19628321,24.33779993,19.08298653,21.74095548
32297,16.07802596,18.33630352,24.33834234,16.26119497,24.98613321
32763,16.07802596,18.33630352,24.33834234,16.26119497,24.98613321
28865,19.40913881,18.67059209,24.34093645,20.94579286,16.63353978
27987,16.5752737,20.3638257,24.34523329,16.81403633,21.90163097
28399,16.5752737,20.3638257,24.34523329,16.81403633,21.90163097
27862,17.72534166,18.7122442,24.34821115,19.74581205,19.46839094
28288,17.72534166,18.7122442,24.34821115,19.74581205,19.46839094
12156,13.70052819,20.92267838,24.34917147,16.53773251,24.48988945
40150,14.02115276,29.15450176,24.36033653,16.18985898,16.27414997
14436,19.47241969,19.02766769,24.36353618,18.97712513,18.15925132
21349,14.6626177,26.2528811,24.3665383,19.08351466,15.63444823
26115,16.60588698,19.91803367,24.36917369,21.03218451,18.07472115
26556,16.60588698,19.91803367,24.36917369,21.03218451,18.07472115
40686,16.25092418,25.23843416,24.37492835,17.38213402,16.75357928
16261,21.61625954,25.12993149,24.37547181,22.64740726,6.230929902
35198,21.42827951,24.9654842,17.53444835,19.83386375,16.23792419
9458,16.81198027,22.28869783,24.38435918,17.06856438,19.44639834
11578,14.62939132,22.14514854,24.38436967,15.48878886,23.3523016
20911,14.5371735,25.20136433,24.38530999,17.18074283,18.69540935
9884,21.0972247,20.86962705,24.38725494,18.43865878,15.20723453
